message,spam label,smishing label
SKY Your last payment be unsuccessful Please update your payment and billing detail on your sky account at skytvmybilling.com to avoid service termination,1,1
LOL hahaha that was so random just now!!!,0,0
Ya awesome rite! Come changi village can take boat there. Set?!,0,0
"Lol im so sorry, was cally house.",0,0
Get our new and extremely affordable Unlimited Internet @ 10 Mbps to 100 Mbps. Call: 051 111 11 44 44,1,1
Dont be nervous for tmr's performance alright!,0,0
Oo. Thnk God Who told him?,0,0
beat the heat with voyllas buy  get  offer shop now  offer valid for today only  httpbitlytnk,1,0
Nope i think we didnt call him. actually i dont feel like coming. Shuhui no car also. U think ron b angry if we postpone.,0,0
Lol bring them the next  time we meet. I will be able to solve it. XD,0,0
whoever immediately downloads my idea app free   wins gift benefit worth rs click here httponelinktosmsmu to download,1,1
All done? All handed in? Celebrations in full swing yet?,0,0
More Mileage More Deals More Savings Upto Rs.500 OFF On All Car Services Repairs Free Pick Drop BOOK NOW www.gs.im/n/ VH9750ntyzX -GoMechanic,1,1
special offer for yours me paye  minutes local onnetvvval  dinrecharge karne ke liye dial  or visit retailerfor new offers dial ,1,1
"Ohh hmm how:/ you get it now still can use for next time in uni andeverything what! Or you borrow from then first, go in ns return themwith your pay? Ohh my never tell me!!!! Hey did you pay for my sharewith my wallet?",0,0
"s ur bd... Ya, i went out w her but i only realized on e day itself lor, felt bad abt it...",0,0
" Hey, u're a star! Keep shining in all u do.",0,0
my friends  and i  in a chat session discussing abt her  ambitious,0,0
You got  <#>  bucks and a NI myDAQ,0,0
Your girlfriend ah? :),0,0
"Hi for tml.meeting, where would u all like to meet? I suggest we meetat  <DECIMAL>  we can have lunch together",0,0
Here is the list of fabulous Pakistani actresses who are rocking short hair and looking super stylish! Click the link: http://l.jazzmobilemag.pk/fCj7FtC/5061,1,1
november schemes metro buy winter cosmetics for rs  get free gift worth rs  buy for rs  get free gift worth rs visit us today tca,1,1
PayPal We have limit your account due to safety concern Please visit http://paypal resolution-centre951.com before we be force to suspend service,1,1
Hmm dont know eh. You?,0,0
Congratulations you be eligible to receive the Singapore Bicentennial Commemorative Note of S XX for free Get it now http://intrenets.com/,1,1
"To remove rust from small items like knives and hand tools, try these amazing hacks! For details, click the link: http://p.jazzmobilemag.pk/Mf5WAho/8850",1,1
LOL AWESOME WHY HE SO WULIAO HAHAHA OKAY OUCH THAT IS PAINFUL I HOPETHERE IS NO HOPE IN YOUR FOOT RIGHT NOW,0,0
jhdfc bank special offer transfer existing home loan     get loan against property    loan sanctioned within  days call ,1,1
hey sis i got ramjas collegenorth campus in nd counsellingbd,0,0
HAHA SLAP. I DID A RYAN LOL SO EMBARRASSING,0,0
"Haha:p haha no one's awake, I wonder if I can re-fry my fried rice bymyself o.o!",0,0
Is the meeting at S15 level 3?,0,0
cignattk health insurance offers cover upto lacs without medical test upto yrs  off on healthkart off on goldgym save tax sms cip to  tca,1,1
Woolworths is giving away free groceries worth $250 to support the nation during Corona pandemic. Hurry up! Collect your FREE voucher here : http://www.Woolworths com aegrocenes.store ,1,1
But it's for the better my dearrr. How else are you going to get good results? All fpr the future!,0,0
"RoyalMail Your Royal Mail parcel be wait for delivery Please confirm the settlement of 1,99 GBP on the link below http://royal mailredelivery .com track",1,1
in ilo store smart vacuum cleaner   air tight storage bags  rs  to order call  now get extra  off coupon  hurry limited stocks,1,1
hey wad time is everyone coming?,0,0
 HBD! ?? Enjoy ur special day!,0,0
diwali offer  your first frame absolutely free on lenskart rimless  cateye  half rim  wayfarer and much more hurry  shop now mdealcotmtayntcmdq,1,1
LUXURY REDEFINED by Emaar MGF!Emerald floors in the best location of gurgn @ 6150 p.s.f. Call AGNI-Indias No 1 Property Advisor @ 9212255555 to avail discount ,1,1
swachh bharat prerit jan ghar awas yojna registered agrement  down payment ki suvidha  lac ka ghar noida ext ,1,1
hee. telepathy!! u make me so happy. reached cck le..,0,0
Thank you for choose HDFC Bank Here 's a special offer for you Working Capital Loan CC OD of Rs.4000000 from HDFC Bank Interested Apply Now hdfcbk.co/e3xQpz,1,1
Later when u call me call my hand phone k...,0,0
Then maybe cook in sugar water one will harden. When cold? I think mymother said something like thy b4. The ball hard but still can eatrite,0,0
Sent by unregistered version of SMSCaster I work with Lombard Bank Please Cani trust you with a business worth 42.5 million reply ONLY to my email ds98fr gma,1,1
What? It works!,0,0
What time is it?,0,0
K.i will send in  &lt,0,0
Haha oh my loff. I'm translating a French song!,0,0
"You Have Been Selected to receive R250,000.00 in VodaPay Yearly Mobile Award.For Cash Claim Contact Larry D via Whatsapp on 0847525937 with Ref V265 to claim",1,1
Nope. No need i think.,0,0
dear akhilesh  get instant quotes for noodle making machine faster on app click httpgoiminimapp to download indiamart app  save time,1,1
The breeze can't reach first floor!!,0,0
Ok sure. Tmr I probably can't so maybe weekend ba.,0,0
Customer Your State Bank of india Account Will be Suspended Please Re KYC Verification Update Click here link http://141 .255.150.216/sbionline,1,1
hey today got meeting?,0,0
Will makw wndrful cofee for u....once u come home....say cheers and b happy,0,0
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",0,0
Yup having my lunch buffet now.. U eat already?,0,0
Dear customer congratulation your book order be very lucky for Flipkart You win 1st prize tata safari car XXXXXXX if you receive prize for winner certificate charge XXXX for more information contact no XXXXXXXXXX,1,1
dear user  grow your business with indias largest online marketplace click httpgoiminimapp to download indiamart app,1,1
Yeah because you are too used to it. You matters too much about howothers look at you. It's all psychological.,0,0
"U dun nd ur pdl on ur first lesson... Ard ur third or fourth lesson den u will nd, anyway e instructor will tell u when... U startin soon?",0,0
Hahaha woo i see. Wah how can you determine your fate like this. Lolso unfair to him.,0,0
I just got off the bus. Walking back,0,0
Dear customer Your SBI account have be block Please update your KYC in click here link http://bit.ly/3ztGQYI SBIBANK,1,1
Marsling and can faster see u le!!,0,0
The clock be tick Only X unclaimed spot leave for Trump Patriots Failure be not an option Claim 3X match offer before it expire gopwin.us/dgi stop=end,1,1
Yes...5 at winston hse then...,0,0
dear member special offer on th may get attractive prices on panasonicsony leds  voltas air cooleracs  biltitc notebook tur dal kgkg tc apply,1,0
NHS You 've be accept for your COVID Pass proving you be vaccinate Your reference no be XXXXX please visit http://covid-applications.com to apply,1,1
"Yo I don't wanna participate in sports day, u can ask jens or Spencer haha.",0,0
recharge with rs successfulenjoy unlimited g data valid for  days reliance gsm,1,0
"Hi Stewart,  can you help arrange the other two on next Wed lateafternoon eg ~5pm? Also, can you get any photographs of today's unit<#>  avenue to us? Thank you for your help.",0,0
stress freemind body soulsignature massage  amo thai spa    solitaire business hub youngtherapistfor tension freelife,1,0
"No problem.  We may be inside, so just call me if no one answers thedoor.  See you tomorrow!",0,0
Dear Client Conf for I be a project manager V be hire team work from home daily salary:3000-50000Rs Add,1,0
Haha yeah jc asked me to bring lappy. Bus stop opp bowen right?,0,0
really what did he tell you den,0,0
Haha that's good. Heh dont lie to me eh lol.,0,0
use coupon newbuyer and get flat rs off on your first ebay purchase shop now on httpgoogliogmsv for min rs happy shopping,1,0
congratulations your coupon code for hairline unisex salon is pwso validity nov address shop no   b block market sector  noida gautam buddha nagar  download our app via httpbitlyjnucfa for more details call ,1,1
Lol the bus driver drive how scary oso got nth to do with u if ur standing on the train.hahaha.,0,0
When can Ã¼ come out?,0,0
No I haven't sorted according to worksheets/notes etc but it's sorted according to subjects,0,0
"Okay, good, no problem, and thanx!",0,0
Good morning. What time will you be over?,0,0
No more. It's about three yrs old.,0,0
U got ask them or not?poke u hee. I want u also!,0,0
thank you for shopping at hypercity here is your friday booster code shop for rs  above till may  mention the code  earn  bonus ptstc,1,1
Ya.. reaching soon.,0,0
Hey so whats the plan this sat? ,0,0
Do u have to work tomorrow,0,0
"World beat centre, yep",0,0
Yo tonight you free mah.,0,0
celebrate akshaya tritiya with a glitterpay via payzapp  get extra  off on diamondgemstoneplatinum jewellery at canderecom use codecanpayzapp tc apply,1,0
dear customer  selling has never been simpler sell your products on social media channels like fb  whatsapp  insta with just a tap with direct checkout links download app at httpkraftlykwxxj,1,1
dear customer special offer only for u recharge with rc  make all local aircel calls  pmin for full days,1,0
No as in to the dinner hahaha! Yeah I dun think I will wear it everagain :P haha yeah I guess so but I got no top to go with it either!Hahaha,0,0
hello jaipur this summer travel around in cool ac meru cabs  get  off on every trip use code jai book meru on merucabs app isgdczjib now tca,1,0
Dear customer your Vodafone sim document have be pending please call customer care no at.9907475736 immediately your Vodafone sim well be block withn 24hrs thanku,1,1
No  <#>  participamts only.,0,0
buy  get  free of men shirts pick  pay for  get latest fashion of the season limited stock hurry  shop now on yepme app mdealcototintyoa,1,1
Is zhen xi me! Lol... nobody ask u do it lol... ya true lol... thenmust try to sleep! If not later u will be super tires,0,0
Its been two months.,0,0
ARGOS Congratulations you 've win the ÃÂ£ XXX gift Do n't miss out Your gift be valid until Fri 16th February http://bit.ly/ARGOS-2vud2PA,1,1
" Ngl, ur dance moves are fire! U nailed it!",0,0
"Then again, Mark is notoriously ridiculous",0,0
azhar  baaghi  kapoor  sons dialer tunes  call tf love  dating tips at rs days  dial  win car  ac  gold  call  rsday,1,1
vodafone smart crew is at meerut meet them and know a lot about data  smartphones get exciting offers made only for you  at your nearest vodafone store,1,0
"Great, thanks!",0,0
hi gopal   win an ipad by downloading the justdial app   httpjsdlinapps  zebrabarcode printer     sun data processing    ratings  okalipuram     kiran barcode systems    ratings  koramangala th block    anjana barcode solutions pvt ltd    rating  krishnarajapuram     reach automation pvt ltd    ratings  domlur layout     maple business solutions    ratings  hbr layout    micro comp inc    ratings  silver jubilee park road     bartech solutions  ,1,1
I'm a piggggggggggggggg:D I told Charmaine idm helping out so I dunthink can play! Sorry!,0,0
nandinir  hi    sent free from hike reply at standard sms rates    download hike at httphikein to chat for free,1,1
pick any two sunglasses worth rs at an unbelievable price of flat rs valid till  pm hurry pick your style now  wwwlenskartcomsun,1,0
Yeah most probably.,0,0
Lol I kept thinking today was Thursday for some reason. Probablycaused some confusion on your side. Sorry!,0,0
"haha, i today mc, if u book le n no time to make payment, can ask me go ya...",0,0
Dear Customer Your IDFC Bank Account have be suspend Please Update Your KYC Immediately To update Your KYC click here link http://Ode521fc0e5c.ngrok.io/,1,1
